id,title,ingredients,url
659b319efa,Black and Orange Cookies (Halloween),2 tablespoons cake flour,http://www.food.com/recipe/black-and-orange-cookies-halloween-192483
659b319efa,Black and Orange Cookies (Halloween),12 cup all-purpose flour,http://www.food.com/recipe/black-and-orange-cookies-halloween-192483
659b319efa,Black and Orange Cookies (Halloween),1 teaspoon baking powder,http://www.food.com/recipe/black-and-orange-cookies-halloween-192483
659b319efa,Black and Orange Cookies (Halloween),14 teaspoon salt,http://www.food.com/recipe/black-and-orange-cookies-halloween-192483
659b319efa,Black and Orange Cookies (Halloween),"4 ounces unsalted butter, room temperature",http://www.food.com/recipe/black-and-orange-cookies-halloween-192483
659b319efa,Black and Orange Cookies (Halloween),34 cup sugar,http://www.food.com/recipe/black-and-orange-cookies-halloween-192483
659b319efa,Black and Orange Cookies (Halloween),"2 large eggs, room temperature",http://www.food.com/recipe/black-and-orange-cookies-halloween-192483
659b319efa,Black and Orange Cookies (Halloween),"2 large egg yolks, room temperature",http://www.food.com/recipe/black-and-orange-cookies-halloween-192483
659b319efa,Black and Orange Cookies (Halloween),2 teaspoons pure vanilla extract,http://www.food.com/recipe/black-and-orange-cookies-halloween-192483
659b319efa,Black and Orange Cookies (Halloween),2 teaspoons milk,http://www.food.com/recipe/black-and-orange-cookies-halloween-192483
659b319efa,Black and Orange Cookies (Halloween),2 34 cups confectioners' sugar,http://www.food.com/recipe/black-and-orange-cookies-halloween-192483
659b319efa,Black and Orange Cookies (Halloween),14 cup boiling water,http://www.food.com/recipe/black-and-orange-cookies-halloween-192483
659b319efa,Black and Orange Cookies (Halloween),1 teaspoon pure vanilla extract,http://www.food.com/recipe/black-and-orange-cookies-halloween-192483
659b319efa,Black and Orange Cookies (Halloween),orange food coloring (red and yellow combined will work),http://www.food.com/recipe/black-and-orange-cookies-halloween-192483
659b319efa,Black and Orange Cookies (Halloween),"2 ounces bittersweet chocolate, chopped",http://www.food.com/recipe/black-and-orange-cookies-halloween-192483
659b4c6784,Not Your Mama's Cheesy Broccoli Casserole,5 cups frozen broccoli florets,http://www.food.com/recipe/not-your-mamas-cheesy-broccoli-casserole-277028
659b4c6784,Not Your Mama's Cheesy Broccoli Casserole,1 tablespoon butter,http://www.food.com/recipe/not-your-mamas-cheesy-broccoli-casserole-277028
659b4c6784,Not Your Mama's Cheesy Broccoli Casserole,1 tablespoon flour,http://www.food.com/recipe/not-your-mamas-cheesy-broccoli-casserole-277028
659b4c6784,Not Your Mama's Cheesy Broccoli Casserole,1 14 cups nonfat milk,http://www.food.com/recipe/not-your-mamas-cheesy-broccoli-casserole-277028
659b4c6784,Not Your Mama's Cheesy Broccoli Casserole,"4 ounces sharp cheddar cheese, shredded",http://www.food.com/recipe/not-your-mamas-cheesy-broccoli-casserole-277028
659b4c6784,Not Your Mama's Cheesy Broccoli Casserole,2 ounces reduced-fat monterey jack and cheddar cheese blend,http://www.food.com/recipe/not-your-mamas-cheesy-broccoli-casserole-277028
659b4c6784,Not Your Mama's Cheesy Broccoli Casserole,12 cup reduced-fat monterey jack and cheddar cheese blend,http://www.food.com/recipe/not-your-mamas-cheesy-broccoli-casserole-277028
659b4c6784,Not Your Mama's Cheesy Broccoli Casserole,"1 ounce Velveeta cheese, cubed",http://www.food.com/recipe/not-your-mamas-cheesy-broccoli-casserole-277028
659b7198f7,Cider Pomegranate Margarita,coarse salt,http://www.food.com/recipe/cider-pomegranate-margarita-518918
659b7198f7,Cider Pomegranate Margarita,12 ounce simple syrup,http://www.food.com/recipe/cider-pomegranate-margarita-518918
659b7198f7,Cider Pomegranate Margarita,12 ounce fresh lime juice,http://www.food.com/recipe/cider-pomegranate-margarita-518918
659b7198f7,Cider Pomegranate Margarita,2 ounces pomegranate juice,http://www.food.com/recipe/cider-pomegranate-margarita-518918
659b7198f7,Cider Pomegranate Margarita,4 ounces apple cider,http://www.food.com/recipe/cider-pomegranate-margarita-518918
659b7198f7,Cider Pomegranate Margarita,2 ounces tequila,http://www.food.com/recipe/cider-pomegranate-margarita-518918
659b7198f7,Cider Pomegranate Margarita,ice,http://www.food.com/recipe/cider-pomegranate-margarita-518918
659b7d7ff5,Garlic Chicken,1 kg chicken thigh fillet,http://www.food.com/recipe/garlic-chicken-70243
659b7d7ff5,Garlic Chicken,6 cloves garlic,http://www.food.com/recipe/garlic-chicken-70243
659b7d7ff5,Garlic Chicken,2 teaspoons salt,http://www.food.com/recipe/garlic-chicken-70243
659b7d7ff5,Garlic Chicken,"1 tablespoon black peppercorns, crushed",http://www.food.com/recipe/garlic-chicken-70243
659b7d7ff5,Garlic Chicken,"1 bunch coriander, plants including roots",http://www.food.com/recipe/garlic-chicken-70243
659b7d7ff5,Garlic Chicken,2 tablespoons lemon juice,http://www.food.com/recipe/garlic-chicken-70243
659b811fe0,Brussels Sprouts With Lemon Sauce (Thanksgiving),"3 cups Brussels sprouts, about 12 oz",http://www.food.com/recipe/brussels-sprouts-with-lemon-sauce-thanksgiving-143929
659b811fe0,Brussels Sprouts With Lemon Sauce (Thanksgiving),34 cup chicken broth,http://www.food.com/recipe/brussels-sprouts-with-lemon-sauce-thanksgiving-143929
659b811fe0,Brussels Sprouts With Lemon Sauce (Thanksgiving),1 teaspoon butter,http://www.food.com/recipe/brussels-sprouts-with-lemon-sauce-thanksgiving-143929
659b811fe0,Brussels Sprouts With Lemon Sauce (Thanksgiving),"1 garlic clove, minced",http://www.food.com/recipe/brussels-sprouts-with-lemon-sauce-thanksgiving-143929
659b811fe0,Brussels Sprouts With Lemon Sauce (Thanksgiving),2 tablespoons chicken broth,http://www.food.com/recipe/brussels-sprouts-with-lemon-sauce-thanksgiving-143929
659b811fe0,Brussels Sprouts With Lemon Sauce (Thanksgiving),1 12 teaspoons cornstarch,http://www.food.com/recipe/brussels-sprouts-with-lemon-sauce-thanksgiving-143929
659b811fe0,Brussels Sprouts With Lemon Sauce (Thanksgiving),"12 teaspoon lemon peel, finely shredded",http://www.food.com/recipe/brussels-sprouts-with-lemon-sauce-thanksgiving-143929
659b811fe0,Brussels Sprouts With Lemon Sauce (Thanksgiving),1 tablespoon lemon juice,http://www.food.com/recipe/brussels-sprouts-with-lemon-sauce-thanksgiving-143929
659b811fe0,Brussels Sprouts With Lemon Sauce (Thanksgiving),18 teaspoon pepper,http://www.food.com/recipe/brussels-sprouts-with-lemon-sauce-thanksgiving-143929
659b811fe0,Brussels Sprouts With Lemon Sauce (Thanksgiving),"2 teaspoons fresh dill weed, snipped",http://www.food.com/recipe/brussels-sprouts-with-lemon-sauce-thanksgiving-143929
659b830785,Peppercorn Mix,1 cup whole black peppercorn,http://www.food.com/recipe/peppercorn-mix-75198
659b830785,Peppercorn Mix,12 cup whole white peppercorns,http://www.food.com/recipe/peppercorn-mix-75198
659b830785,Peppercorn Mix,12 cup whole green peppercorn,http://www.food.com/recipe/peppercorn-mix-75198
659b830785,Peppercorn Mix,12 cup whole pink peppercorns or 12 cup red peppercorns,http://www.food.com/recipe/peppercorn-mix-75198
659b830785,Peppercorn Mix,12 cup whole allspice,http://www.food.com/recipe/peppercorn-mix-75198
659b900e62,Prawn and Prosciutto Salad Recipe,2 fillet catfish,http://www.food.com/recipe/prawn-and-prosciutto-salad-recipe-205386
659b900e62,Prawn and Prosciutto Salad Recipe,"4 king prawns, peeled",http://www.food.com/recipe/prawn-and-prosciutto-salad-recipe-205386
659b900e62,Prawn and Prosciutto Salad Recipe,2 slices prosciutto,http://www.food.com/recipe/prawn-and-prosciutto-salad-recipe-205386
659b900e62,Prawn and Prosciutto Salad Recipe,virgin olive oil,http://www.food.com/recipe/prawn-and-prosciutto-salad-recipe-205386
659b900e62,Prawn and Prosciutto Salad Recipe,herb vinegar or champagne vinegar,http://www.food.com/recipe/prawn-and-prosciutto-salad-recipe-205386
659b900e62,Prawn and Prosciutto Salad Recipe,1 tablespoon pine nuts,http://www.food.com/recipe/prawn-and-prosciutto-salad-recipe-205386
659b900e62,Prawn and Prosciutto Salad Recipe,10 small black olives,http://www.food.com/recipe/prawn-and-prosciutto-salad-recipe-205386
659b900e62,Prawn and Prosciutto Salad Recipe,4 fresh parsley leaves,http://www.food.com/recipe/prawn-and-prosciutto-salad-recipe-205386
659b900e62,Prawn and Prosciutto Salad Recipe,"12 a cucumber, sliced",http://www.food.com/recipe/prawn-and-prosciutto-salad-recipe-205386
659b900e62,Prawn and Prosciutto Salad Recipe,"2 stalks celery, sliced",http://www.food.com/recipe/prawn-and-prosciutto-salad-recipe-205386
659b900e62,Prawn and Prosciutto Salad Recipe,"4 radishes, sliced",http://www.food.com/recipe/prawn-and-prosciutto-salad-recipe-205386
659b900e62,Prawn and Prosciutto Salad Recipe,"1 chili, sliced",http://www.food.com/recipe/prawn-and-prosciutto-salad-recipe-205386
659b900e62,Prawn and Prosciutto Salad Recipe,lemon juice,http://www.food.com/recipe/prawn-and-prosciutto-salad-recipe-205386
659ba43697,Sylet Red Chicken Curry,2 lbs skinless chicken pieces,http://www.food.com/recipe/sylet-red-chicken-curry-201287
659ba43697,Sylet Red Chicken Curry,"6 garlic cloves, crushed",http://www.food.com/recipe/sylet-red-chicken-curry-201287
659ba43697,Sylet Red Chicken Curry,1 inch square fresh ginger,http://www.food.com/recipe/sylet-red-chicken-curry-201287
659ba43697,Sylet Red Chicken Curry,2 large tomatoes,http://www.food.com/recipe/sylet-red-chicken-curry-201287
659ba43697,Sylet Red Chicken Curry,1 tablespoon tomato puree,http://www.food.com/recipe/sylet-red-chicken-curry-201287
659ba43697,Sylet Red Chicken Curry,1 teaspoon cumin seed,http://www.food.com/recipe/sylet-red-chicken-curry-201287
659ba43697,Sylet Red Chicken Curry,4 tablespoons oil,http://www.food.com/recipe/sylet-red-chicken-curry-201287
659ba43697,Sylet Red Chicken Curry,"2 large onions, sliced",http://www.food.com/recipe/sylet-red-chicken-curry-201287
659ba43697,Sylet Red Chicken Curry,4 teaspoons chili powder,http://www.food.com/recipe/sylet-red-chicken-curry-201287
659ba43697,Sylet Red Chicken Curry,12 teaspoon turmeric powder,http://www.food.com/recipe/sylet-red-chicken-curry-201287
659ba43697,Sylet Red Chicken Curry,3 teaspoons coriander powder,http://www.food.com/recipe/sylet-red-chicken-curry-201287
659ba43697,Sylet Red Chicken Curry,1 teaspoon garam masala,http://www.food.com/recipe/sylet-red-chicken-curry-201287
659ba43697,Sylet Red Chicken Curry,1 pinch salt,http://www.food.com/recipe/sylet-red-chicken-curry-201287
659ba43697,Sylet Red Chicken Curry,1 chicken stock cube,http://www.food.com/recipe/sylet-red-chicken-curry-201287
659ba43697,Sylet Red Chicken Curry,1 teaspoon white vinegar,http://www.food.com/recipe/sylet-red-chicken-curry-201287
659bce6333,Seafood Pasta Saute,1 lb alphabet pasta,http://www.food.com/recipe/seafood-pasta-saute-4512
659bce6333,Seafood Pasta Saute,"1 head of broccoli, cut into fleurettes",http://www.food.com/recipe/seafood-pasta-saute-4512
659bce6333,Seafood Pasta Saute,"10 ounces fresh snow peas, edges trimmed",http://www.food.com/recipe/seafood-pasta-saute-4512
659bce6333,Seafood Pasta Saute,"1 lb fresh shrimp, shelled and deveined",http://www.food.com/recipe/seafood-pasta-saute-4512
659bce6333,Seafood Pasta Saute,1 lb fresh scallops,http://www.food.com/recipe/seafood-pasta-saute-4512
659bce6333,Seafood Pasta Saute,1 (1 lb) package imitation crabmeat (broken into chunks),http://www.food.com/recipe/seafood-pasta-saute-4512
659bce6333,Seafood Pasta Saute,"4 -5 cloves fresh garlic, smashed or minced",http://www.food.com/recipe/seafood-pasta-saute-4512
659bce6333,Seafood Pasta Saute,"salt and pepper, freshly ground",http://www.food.com/recipe/seafood-pasta-saute-4512
659bce6333,Seafood Pasta Saute,"to taste parmesan cheese, grated",http://www.food.com/recipe/seafood-pasta-saute-4512
659bda0d17,Red and Green Winter Stoup,14 cup extra virgin olive oil,http://www.food.com/recipe/red-and-green-winter-stoup-275121
659bda0d17,Red and Green Winter Stoup,2 large baking potatoes (peeled and sliced 1/4 inch thick),http://www.food.com/recipe/red-and-green-winter-stoup-275121
659bda0d17,Red and Green Winter Stoup,"2 onions, quartered lengthwise and thinly sliced crosswise",http://www.food.com/recipe/red-and-green-winter-stoup-275121
659bda0d17,Red and Green Winter Stoup,"2 -3 sprigs fresh rosemary, leaves finely chopped",http://www.food.com/recipe/red-and-green-winter-stoup-275121
659bda0d17,Red and Green Winter Stoup,1 bay leaf,http://www.food.com/recipe/red-and-green-winter-stoup-275121
659bda0d17,Red and Green Winter Stoup,salt and pepper,http://www.food.com/recipe/red-and-green-winter-stoup-275121
659bda0d17,Red and Green Winter Stoup,4 cups chicken broth or 4 cups vegetable broth,http://www.food.com/recipe/red-and-green-winter-stoup-275121
659bda0d17,Red and Green Winter Stoup,"1 bunch kale, stemmed and coarsely chopped",http://www.food.com/recipe/red-and-green-winter-stoup-275121
659bda0d17,Red and Green Winter Stoup,28 ounces crushed tomatoes,http://www.food.com/recipe/red-and-green-winter-stoup-275121
659bda0d17,Red and Green Winter Stoup,3 large roasted red peppers,http://www.food.com/recipe/red-and-green-winter-stoup-275121
659bda0d17,Red and Green Winter Stoup,4 slices crusty whole grain bread,http://www.food.com/recipe/red-and-green-winter-stoup-275121
659bda0d17,Red and Green Winter Stoup,"1 large garlic clove, peeled and halved",http://www.food.com/recipe/red-and-green-winter-stoup-275121
659bda0d17,Red and Green Winter Stoup,1 cup shredded asiago cheese,http://www.food.com/recipe/red-and-green-winter-stoup-275121
659bf753d6,Apple Brie Braid With Almonds,1 (1 lb) frozen white bread dough,http://www.food.com/recipe/apple-brie-braid-with-almonds-153362
659bf753d6,Apple Brie Braid With Almonds,"2 tablespoons butter or 2 tablespoons margarine, divided",http://www.food.com/recipe/apple-brie-braid-with-almonds-153362
659bf753d6,Apple Brie Braid With Almonds,4 cups finely chopped peeled granny smith apples (about 1 1/4 pounds),http://www.food.com/recipe/apple-brie-braid-with-almonds-153362
659bf753d6,Apple Brie Braid With Almonds,"12 cup packed brown sugar, divided",http://www.food.com/recipe/apple-brie-braid-with-almonds-153362
659bf753d6,Apple Brie Braid With Almonds,3 tablespoons chopped slivered almonds,http://www.food.com/recipe/apple-brie-braid-with-almonds-153362
659bf753d6,Apple Brie Braid With Almonds,cooking spray,http://www.food.com/recipe/apple-brie-braid-with-almonds-153362
659bf753d6,Apple Brie Braid With Almonds,4 ounces brie cheese,http://www.food.com/recipe/apple-brie-braid-with-almonds-153362
659bf753d6,Apple Brie Braid With Almonds,1 teaspoon all-purpose flour,http://www.food.com/recipe/apple-brie-braid-with-almonds-153362
659c132202,Berry Cheesecake Dessert,2 14 cups graham cracker crumbs,http://www.food.com/recipe/berry-cheesecake-dessert-168885
659c132202,Berry Cheesecake Dessert,"12 cup butter, melted",http://www.food.com/recipe/berry-cheesecake-dessert-168885
659c132202,Berry Cheesecake Dessert,"2 (8 ounce) packages cream cheese, softened",http://www.food.com/recipe/berry-cheesecake-dessert-168885
659c132202,Berry Cheesecake Dessert,1 cup sugar,http://www.food.com/recipe/berry-cheesecake-dessert-168885
659c132202,Berry Cheesecake Dessert,3 eggs,http://www.food.com/recipe/berry-cheesecake-dessert-168885
659c132202,Berry Cheesecake Dessert,2 cups sour cream,http://www.food.com/recipe/berry-cheesecake-dessert-168885
659c132202,Berry Cheesecake Dessert,1 (3 ounce) package strawberry gelatin,http://www.food.com/recipe/berry-cheesecake-dessert-168885
659c132202,Berry Cheesecake Dessert,1 cup boiling water,http://www.food.com/recipe/berry-cheesecake-dessert-168885
659c132202,Berry Cheesecake Dessert,34 cup cold water,http://www.food.com/recipe/berry-cheesecake-dessert-168885
659c132202,Berry Cheesecake Dessert,"1 quart fresh strawberries, sliced",http://www.food.com/recipe/berry-cheesecake-dessert-168885
659c3026a9,Spinach and Mushrooms,"12 lb mushroom, sliced",http://www.food.com/recipe/spinach-and-mushrooms-472989
659c3026a9,Spinach and Mushrooms,1 tablespoon butter,http://www.food.com/recipe/spinach-and-mushrooms-472989
659c3026a9,Spinach and Mushrooms,1 tablespoon olive oil,http://www.food.com/recipe/spinach-and-mushrooms-472989
659c3026a9,Spinach and Mushrooms,"2 garlic cloves, minced",http://www.food.com/recipe/spinach-and-mushrooms-472989
659c3026a9,Spinach and Mushrooms,14 cup white wine or 14 cup chicken broth,http://www.food.com/recipe/spinach-and-mushrooms-472989
659c3026a9,Spinach and Mushrooms,3 tablespoons Worcestershire sauce,http://www.food.com/recipe/spinach-and-mushrooms-472989
659c3026a9,Spinach and Mushrooms,12 teaspoon dried oregano,http://www.food.com/recipe/spinach-and-mushrooms-472989
659c3026a9,Spinach and Mushrooms,14 teaspoon dried thyme,http://www.food.com/recipe/spinach-and-mushrooms-472989
659c3026a9,Spinach and Mushrooms,14 teaspoon salt,http://www.food.com/recipe/spinach-and-mushrooms-472989
659c3026a9,Spinach and Mushrooms,14 teaspoon pepper,http://www.food.com/recipe/spinach-and-mushrooms-472989
659c3026a9,Spinach and Mushrooms,1 (6 ounce) package Baby Spinach,http://www.food.com/recipe/spinach-and-mushrooms-472989
659c3026a9,Spinach and Mushrooms,"1 (8 ounce) can water chestnuts, sliced and drained",http://www.food.com/recipe/spinach-and-mushrooms-472989
659c8362b7,Cold Roasted Tenderloin of Beef With Creamy Horseradish Sauce,2 tablespoons chopped fresh rosemary,http://www.food.com/recipe/cold-roasted-tenderloin-of-beef-with-creamy-horseradish-sauce-492456
659c8362b7,Cold Roasted Tenderloin of Beef With Creamy Horseradish Sauce,2 tablespoons chopped fresh thyme,http://www.food.com/recipe/cold-roasted-tenderloin-of-beef-with-creamy-horseradish-sauce-492456
659c8362b7,Cold Roasted Tenderloin of Beef With Creamy Horseradish Sauce,1 tablespoon kosher salt,http://www.food.com/recipe/cold-roasted-tenderloin-of-beef-with-creamy-horseradish-sauce-492456
659c8362b7,Cold Roasted Tenderloin of Beef With Creamy Horseradish Sauce,1 tablespoon fresh ground pepper,http://www.food.com/recipe/cold-roasted-tenderloin-of-beef-with-creamy-horseradish-sauce-492456
659c8362b7,Cold Roasted Tenderloin of Beef With Creamy Horseradish Sauce,3 tablespoons olive oil,http://www.food.com/recipe/cold-roasted-tenderloin-of-beef-with-creamy-horseradish-sauce-492456
659c8362b7,Cold Roasted Tenderloin of Beef With Creamy Horseradish Sauce,"6 garlic cloves, minced",http://www.food.com/recipe/cold-roasted-tenderloin-of-beef-with-creamy-horseradish-sauce-492456
659c8362b7,Cold Roasted Tenderloin of Beef With Creamy Horseradish Sauce,4 34-5 lbs trimmed tied beef tenderloin,http://www.food.com/recipe/cold-roasted-tenderloin-of-beef-with-creamy-horseradish-sauce-492456
659c8362b7,Cold Roasted Tenderloin of Beef With Creamy Horseradish Sauce,fresh rosemary sprig,http://www.food.com/recipe/cold-roasted-tenderloin-of-beef-with-creamy-horseradish-sauce-492456
659c8362b7,Cold Roasted Tenderloin of Beef With Creamy Horseradish Sauce,23 cup refrigerated horseradish,http://www.food.com/recipe/cold-roasted-tenderloin-of-beef-with-creamy-horseradish-sauce-492456
659c8362b7,Cold Roasted Tenderloin of Beef With Creamy Horseradish Sauce,12 cup finely chopped English cucumber,http://www.food.com/recipe/cold-roasted-tenderloin-of-beef-with-creamy-horseradish-sauce-492456
659c8362b7,Cold Roasted Tenderloin of Beef With Creamy Horseradish Sauce,12 teaspoon salt,http://www.food.com/recipe/cold-roasted-tenderloin-of-beef-with-creamy-horseradish-sauce-492456
659c8362b7,Cold Roasted Tenderloin of Beef With Creamy Horseradish Sauce,1 (16 ounce) container sour cream,http://www.food.com/recipe/cold-roasted-tenderloin-of-beef-with-creamy-horseradish-sauce-492456
659c99bfa2,Fresh Peach Cobbler (Or Berry Cobbler),6 cups peeled sliced peaches,http://www.food.com/recipe/fresh-peach-cobbler-or-berry-cobbler-17316
659c99bfa2,Fresh Peach Cobbler (Or Berry Cobbler),1 14 cups sugar,http://www.food.com/recipe/fresh-peach-cobbler-or-berry-cobbler-17316
659c99bfa2,Fresh Peach Cobbler (Or Berry Cobbler),14 cup all-purpose flour,http://www.food.com/recipe/fresh-peach-cobbler-or-berry-cobbler-17316
659c99bfa2,Fresh Peach Cobbler (Or Berry Cobbler),2 cups all-purpose flour,http://www.food.com/recipe/fresh-peach-cobbler-or-berry-cobbler-17316
659c99bfa2,Fresh Peach Cobbler (Or Berry Cobbler),1 cup sugar,http://www.food.com/recipe/fresh-peach-cobbler-or-berry-cobbler-17316
659c99bfa2,Fresh Peach Cobbler (Or Berry Cobbler),1 tablespoon baking powder,http://www.food.com/recipe/fresh-peach-cobbler-or-berry-cobbler-17316
659c99bfa2,Fresh Peach Cobbler (Or Berry Cobbler),1 teaspoon salt,http://www.food.com/recipe/fresh-peach-cobbler-or-berry-cobbler-17316
659c99bfa2,Fresh Peach Cobbler (Or Berry Cobbler),1 cup milk,http://www.food.com/recipe/fresh-peach-cobbler-or-berry-cobbler-17316
659c99bfa2,Fresh Peach Cobbler (Or Berry Cobbler),"34 cup unsalted butter, melted",http://www.food.com/recipe/fresh-peach-cobbler-or-berry-cobbler-17316
659c99bfa2,Fresh Peach Cobbler (Or Berry Cobbler),1 tablespoon sugar,http://www.food.com/recipe/fresh-peach-cobbler-or-berry-cobbler-17316
659c99bfa2,Fresh Peach Cobbler (Or Berry Cobbler),14 teaspoon freshly grated nutmeg,http://www.food.com/recipe/fresh-peach-cobbler-or-berry-cobbler-17316
659c99bfa2,Fresh Peach Cobbler (Or Berry Cobbler),14 teaspoon cinnamon,http://www.food.com/recipe/fresh-peach-cobbler-or-berry-cobbler-17316
659cb2064b,Daddy Casserole,1 lb ground beef,http://www.food.com/recipe/daddy-casserole-189726
659cb2064b,Daddy Casserole,"1 cup onion, chopped",http://www.food.com/recipe/daddy-casserole-189726
659cb2064b,Daddy Casserole,"1 cup green pepper, chopped",http://www.food.com/recipe/daddy-casserole-189726
659cb2064b,Daddy Casserole,2 cups cooked long-grain rice,http://www.food.com/recipe/daddy-casserole-189726
659cb2064b,Daddy Casserole,salt and pepper,http://www.food.com/recipe/daddy-casserole-189726
659ce22fe4,Chocolate Orange Squares,8 tablespoons unsalted butter or 8 tablespoons margarine,http://www.food.com/recipe/chocolate-orange-squares-111432
659ce22fe4,Chocolate Orange Squares,"2 ounces unsweetened chocolate, cut into small pieces",http://www.food.com/recipe/chocolate-orange-squares-111432
659ce22fe4,Chocolate Orange Squares,"1 ounce bittersweet chocolate, cut into small pieces",http://www.food.com/recipe/chocolate-orange-squares-111432
659ce22fe4,Chocolate Orange Squares,2 eggs,http://www.food.com/recipe/chocolate-orange-squares-111432
659ce22fe4,Chocolate Orange Squares,12 cup sugar,http://www.food.com/recipe/chocolate-orange-squares-111432
659ce22fe4,Chocolate Orange Squares,12 cup orange marmalade,http://www.food.com/recipe/chocolate-orange-squares-111432
659ce22fe4,Chocolate Orange Squares,12 teaspoon vanilla extract,http://www.food.com/recipe/chocolate-orange-squares-111432
659ce22fe4,Chocolate Orange Squares,23 cup all-purpose flour,http://www.food.com/recipe/chocolate-orange-squares-111432
659ce22fe4,Chocolate Orange Squares,12 teaspoon baking powder,http://www.food.com/recipe/chocolate-orange-squares-111432
659ce22fe4,Chocolate Orange Squares,12 teaspoon salt,http://www.food.com/recipe/chocolate-orange-squares-111432
659ce22fe4,Chocolate Orange Squares,3 tablespoons unsalted butter or 3 tablespoons margarine,http://www.food.com/recipe/chocolate-orange-squares-111432
659ce22fe4,Chocolate Orange Squares,"3 ounces bittersweet chocolate, cut into small pieces",http://www.food.com/recipe/chocolate-orange-squares-111432
659ce22fe4,Chocolate Orange Squares,1 tablespoon corn syrup,http://www.food.com/recipe/chocolate-orange-squares-111432
659ce22fe4,Chocolate Orange Squares,"1 orange, zest of, grated",http://www.food.com/recipe/chocolate-orange-squares-111432
659cedb5da,Sausage in a Beer Mustard Sauce,2 lbs Polish sausage or 2 lbs smoked sausage,http://www.food.com/recipe/sausage-in-a-beer-mustard-sauce-323509
659cedb5da,Sausage in a Beer Mustard Sauce,"1 large onion, quartered",http://www.food.com/recipe/sausage-in-a-beer-mustard-sauce-323509
659cedb5da,Sausage in a Beer Mustard Sauce,23 cup dark beer,http://www.food.com/recipe/sausage-in-a-beer-mustard-sauce-323509
659cedb5da,Sausage in a Beer Mustard Sauce,13 cup brown sugar,http://www.food.com/recipe/sausage-in-a-beer-mustard-sauce-323509
659cedb5da,Sausage in a Beer Mustard Sauce,14 cup vinegar,http://www.food.com/recipe/sausage-in-a-beer-mustard-sauce-323509
659cedb5da,Sausage in a Beer Mustard Sauce,14 cup mustard,http://www.food.com/recipe/sausage-in-a-beer-mustard-sauce-323509
659cedb5da,Sausage in a Beer Mustard Sauce,1 tablespoon cornstarch,http://www.food.com/recipe/sausage-in-a-beer-mustard-sauce-323509
659cedb5da,Sausage in a Beer Mustard Sauce,2 teaspoons water,http://www.food.com/recipe/sausage-in-a-beer-mustard-sauce-323509
659cfb3dd4,Pork Souvlaki,1 12 lbs pork shoulder (cubed & trimmed of fat),http://www.food.com/recipe/pork-souvlaki-196085
659cfb3dd4,Pork Souvlaki,14 cup olive oil,http://www.food.com/recipe/pork-souvlaki-196085
659cfb3dd4,Pork Souvlaki,"4 garlic cloves, minced",http://www.food.com/recipe/pork-souvlaki-196085
659cfb3dd4,Pork Souvlaki,2 tablespoons lemon juice,http://www.food.com/recipe/pork-souvlaki-196085
659cfb3dd4,Pork Souvlaki,2 teaspoons oregano,http://www.food.com/recipe/pork-souvlaki-196085
659cfb3dd4,Pork Souvlaki,14 teaspoon dried mint,http://www.food.com/recipe/pork-souvlaki-196085
659cfb3dd4,Pork Souvlaki,salt,http://www.food.com/recipe/pork-souvlaki-196085
659cfb3dd4,Pork Souvlaki,pepper,http://www.food.com/recipe/pork-souvlaki-196085
659cfb3dd4,Pork Souvlaki,red pepper flakes,http://www.food.com/recipe/pork-souvlaki-196085
659d05e5e8,Crock Pot Artichoke/Jalapeno Cheese Dip - Easy,2 jalapenos (fresh or diced),http://www.food.com/recipe/crock-pot-artichoke-jalapeno-cheese-dip-easy-322403
659d05e5e8,Crock Pot Artichoke/Jalapeno Cheese Dip - Easy,1 (12 ounce) can artichokes (quartered),http://www.food.com/recipe/crock-pot-artichoke-jalapeno-cheese-dip-easy-322403
659d05e5e8,Crock Pot Artichoke/Jalapeno Cheese Dip - Easy,2 cups pre-shredded mozzarella cheese,http://www.food.com/recipe/crock-pot-artichoke-jalapeno-cheese-dip-easy-322403
659d05e5e8,Crock Pot Artichoke/Jalapeno Cheese Dip - Easy,1 teaspoon dry mustard,http://www.food.com/recipe/crock-pot-artichoke-jalapeno-cheese-dip-easy-322403
659d05e5e8,Crock Pot Artichoke/Jalapeno Cheese Dip - Easy,14 cup evaporated milk,http://www.food.com/recipe/crock-pot-artichoke-jalapeno-cheese-dip-easy-322403
659d05e5e8,Crock Pot Artichoke/Jalapeno Cheese Dip - Easy,2 tablespoons Worcestershire sauce,http://www.food.com/recipe/crock-pot-artichoke-jalapeno-cheese-dip-easy-322403
659d05e5e8,Crock Pot Artichoke/Jalapeno Cheese Dip - Easy,8 ounces cream of mushroom soup (condensed or low sodium),http://www.food.com/recipe/crock-pot-artichoke-jalapeno-cheese-dip-easy-322403
659d05e5e8,Crock Pot Artichoke/Jalapeno Cheese Dip - Easy,8 ounces Velveeta cheese (regular or Pepper jack),http://www.food.com/recipe/crock-pot-artichoke-jalapeno-cheese-dip-easy-322403
659d12fb86,Brussels Sprout Casserole,1 lb fresh Brussels sprout,http://www.food.com/recipe/brussels-sprout-casserole-519800
659d12fb86,Brussels Sprout Casserole,1 (10 3/4 ounce) can Campbell's Cream of Mushroom Soup,http://www.food.com/recipe/brussels-sprout-casserole-519800
