id,title,url,calories,fat_cals,total_fat,saturated_fat,cholesterol,sodium,total_carbohydrates,fiber,sugar,protein,serving_size,servings_per_recipe,fat_per100g,salt_per100g,saturates_per100g,sugar_per100g
65665996fe,Shrimp Primavera Pasta,http://www.food.com/recipe/shrimp-primavera-pasta-36894,588.0,126.0,14.1,2.2,0.1728,0.3475,75.9,6.0,6.0,39.1,463,4,3.0453563714902807,0.07505399568034557,0.47516198704103674,1.2958963282937366
65665e1eab,Foil Wrapped Side of Salmon With Lemon and Rosemary,http://www.food.com/recipe/foil-wrapped-side-of-salmon-with-lemon-and-rosemary-234820,485.1,309.0,34.4,7.0,0.104,0.888,3.1,0.6,0.5,39.1,220,6,15.636363636363635,0.4036363636363637,3.1818181818181817,0.22727272727272727
65667099f3,Alfredo Sauce for Pasta,http://www.food.com/recipe/alfredo-sauce-for-pasta-246921,447.2,376.0,41.9,26.1,0.13169999999999998,0.5125,6.3,0.2,0.6,13.2,160,2,26.187499999999996,0.3203125,16.312500000000004,0.375
656689b9bf,Penne Bosciaola,http://www.food.com/recipe/penne-bosciaola-329064,457.5,205.0,22.8,11.4,0.0502,0.43310000000000004,53.3,8.4,4.1,12.8,269,6,8.475836431226766,0.16100371747211897,4.237918215613383,1.5241635687732342
6566ccba46,Rachael Ray's Not Potato Salad,http://www.food.com/recipe/rachael-rays-not-potato-salad-312627,120.7,111.0,12.4,1.7,0.0,0.10990000000000001,2.4,1.0,1.0,0.8,45,6,27.555555555555557,0.24422222222222223,3.7777777777777777,2.2222222222222223
6566e1ee16,Pork Cranberry Saute,http://www.food.com/recipe/pork-cranberry-saute-4802,233.0,68.0,7.7,1.9,0.07379999999999999,0.0798,16.9,1.4,13.1,24.2,192,4,4.010416666666667,0.041562499999999995,0.9895833333333333,6.822916666666666
656704278e,Glacier Cheesecake Bites,http://www.food.com/recipe/glacier-cheesecake-bites-127696,79.4,64.0,7.2,2.4,0.0083,0.043,1.9,0.7,0.6,2.9,518,1,1.38996138996139,0.008301158301158301,0.4633204633204633,0.11583011583011582
65676f4a11,Fusion Hummus,http://www.food.com/recipe/fusion-hummus-332889,127.3,48.0,5.3,0.7,0.0,0.21919999999999998,16.6,3.2,0.0,3.6,93,12,5.698924731182795,0.23569892473118276,0.7526881720430108,0.0
656780e53a,High Protein Breakfast Smoothie,http://www.food.com/recipe/high-protein-breakfast-smoothie-473821,193.8,8.0,0.9,0.1,0.0,0.0034,48.3,6.1,37.8,2.2,281,1,0.3202846975088968,0.0012099644128113877,0.03558718861209965,13.451957295373665
6567a22de1,Sage and Pineapple Daisy,http://www.food.com/recipe/sage-and-pineapple-daisy-258825,6.1,0.0,0.0,0.0,0.0,0.0002,2.1,0.1,0.6,0.1,45,1,0.0,0.0004444444444444445,0.0,1.3333333333333333
6567a742ab,Mediterranean Veggie Burgers With Provolone and Italian Ketchup,http://www.food.com/recipe/mediterranean-veggie-burgers-with-provolone-and-italian-ketchup-462666,667.4,191.0,21.3,6.5,0.0503,0.6123999999999999,85.4,29.8,11.8,36.5,344,6,6.191860465116279,0.17802325581395348,1.88953488372093,3.430232558139535
6567feabd2,Low Fat Zucchini Bread,http://www.food.com/recipe/low-fat-zucchini-bread-523136,146.6,70.0,7.9,4.2,0.0,0.2032,18.1,0.9,9.3,2.0,44,24,17.954545454545457,0.4618181818181818,9.545454545454547,21.13636363636364
65681e120f,Tomato and Bacon Soup,http://www.food.com/recipe/tomato-and-bacon-soup-371671,262.9,139.0,15.5,4.8,0.0205,0.25639999999999996,25.8,5.1,8.7,7.4,342,4,4.5321637426900585,0.07497076023391812,1.4035087719298245,2.543859649122807
65682c8139,Sopa De Maiz (Mexican Corn Soup),http://www.food.com/recipe/sopa-de-maiz-mexican-corn-soup-147785,332.1,94.0,10.5,4.3,0.0424,0.5016,45.7,5.9,10.5,19.2,405,8,2.5925925925925926,0.12385185185185185,1.0617283950617282,2.5925925925925926
65684dfa5d,Christmas Cocktail,http://www.food.com/recipe/christmas-cocktail-262507,130.6,0.0,0.1,0.0,0.0,0.0551,2.7,0.1,1.0,3.7,104,1,0.09615384615384616,0.05298076923076924,0.0,0.9615384615384616
6568577de9,Taco Sauce,http://www.food.com/recipe/taco-sauce-522809,55.5,44.0,4.9,0.7,0.0,0.8059,3.2,0.9,0.9,0.6,14,3,35.0,5.756428571428572,5.0,6.42857142857143
65686c3355,Chicken and Rice Dinner,http://www.food.com/recipe/chicken-and-rice-dinner-25903,859.6,241.0,26.8,9.2,0.1787,1.2401,79.2,1.4,0.8,70.6,676,2,3.964497041420118,0.18344674556213017,1.36094674556213,0.1183431952662722
656878c477,Baked Spareribs With Sauerkraut,http://www.food.com/recipe/baked-spareribs-with-sauerkraut-375266,1856.0,1239.0,137.7,50.5,0.5485,1.8694000000000002,12.9,5.9,5.4,134.0,703,4,19.587482219061165,0.26591749644381224,7.183499288762446,0.7681365576102419
6568923154,In a Pinch Turkey Thigh Burger -(Utilizes Meat Grinder),http://www.food.com/recipe/in-a-pinch-turkey-thigh-burger-utilizes-meat-grinder-315858,54.6,10.0,1.1,0.1,0.0005,0.8092999999999999,10.2,0.8,2.1,1.2,17,4,6.470588235294119,4.760588235294117,0.5882352941176471,12.352941176470589
6568a5e39f,Orange Rolls (For Bread Machine),http://www.food.com/recipe/orange-rolls-for-bread-machine-416697,398.1,87.0,9.7,5.6,0.0579,0.269,70.9,1.7,33.4,6.7,124,12,7.822580645161289,0.21693548387096778,4.516129032258064,26.93548387096774
6568c02d58,Mom's Pecan Pie,http://www.food.com/recipe/moms-pecan-pie-198152,3545.6,1789.0,198.8,34.2,0.6345,1.7826,429.7,17.1,251.2,40.4,879,1,22.61660978384528,0.2027986348122867,3.890784982935154,28.577929465301477
6568c7c1f8,Champagne Salad,http://www.food.com/recipe/champagne-salad-80955,427.9,210.0,23.4,15.8,0.0312,0.097,55.1,3.3,46.4,4.0,215,8,10.883720930232558,0.045116279069767444,7.348837209302326,21.58139534883721
6568d4f7fa,Gingerbread Latte,http://www.food.com/recipe/gingerbread-latte-406010,530.1,163.0,18.2,11.2,0.0683,0.24230000000000002,75.7,1.0,50.7,16.3,303,2,6.006600660066006,0.07996699669966997,3.6963696369636962,16.732673267326735
6568d746f2,Kidney Bean Salad,http://www.food.com/recipe/kidney-bean-salad-406471,143.2,45.0,5.0,2.6,0.0631,0.1979,16.5,4.1,2.2,8.7,94,8,5.319148936170213,0.21053191489361703,2.765957446808511,2.3404255319148937
6568e4c898,Chicken Manchurian,http://www.food.com/recipe/chicken-manchurian-246083,561.8,321.0,35.8,7.0,0.0964,1.4758,25.5,1.2,14.2,35.0,370,2,9.675675675675675,0.3988648648648649,1.891891891891892,3.8378378378378377
6568eefab7,Caramel Apple Cheesecake,http://www.food.com/recipe/caramel-apple-cheesecake-392359,265.1,140.0,15.6,8.8,0.07690000000000001,0.18209999999999998,28.7,0.7,16.3,4.3,116,12,13.448275862068964,0.15698275862068964,7.586206896551725,14.051724137931036
6568f8bf48,Spicy Salmon,http://www.food.com/recipe/spicy-salmon-330735,383.8,100.0,11.2,1.8,0.16540000000000002,0.21769999999999998,3.2,1.1,2.1,64.2,398,2,2.8140703517587937,0.05469849246231155,0.4522613065326633,0.5276381909547739
6568fa1c4e,Easy Greek Salad,http://www.food.com/recipe/easy-greek-salad-187211,441.5,159.0,17.7,3.1,0.0027,0.4204,68.4,49.4,5.8,18.1,647,1,2.7357032457496135,0.06497681607418856,0.4791344667697064,0.8964451313755796
6569707c57,Betty's Mexican Cornbread,http://www.food.com/recipe/bettys-mexican-cornbread-410986,275.8,115.0,12.8,2.6,0.0713,0.5791000000000001,35.5,3.2,1.6,5.6,107,12,11.962616822429908,0.5412149532710281,2.4299065420560746,1.4953271028037385
6569caebcc,Old Drover's Inn Stuffed Eggs With Hickory-Smoked Salt,http://www.food.com/recipe/old-drovers-inn-stuffed-eggs-with-hickory-smoked-salt-293129,207.5,135.0,15.0,3.9,0.37639999999999996,1.3797000000000001,4.4,0.1,2.0,12.8,79,6,18.9873417721519,1.746455696202532,4.936708860759493,2.5316455696202533
656a3b88e9,Herbal Lemonade,http://www.food.com/recipe/herbal-lemonade-479764,405.6,5.0,0.6,0.1,0.0,0.0485,104.7,1.0,98.6,1.6,1016,12,0.05905511811023622,0.004773622047244095,0.009842519685039372,9.704724409448819
656a44c260,Country Cornbread,http://www.food.com/recipe/country-cornbread-155063,2150.6,784.0,87.2,29.8,0.517,3.8636999999999997,310.8,20.6,56.6,50.1,2178,1,4.003673094582186,0.17739669421487603,1.3682277318640956,2.598714416896235
656a86875b,Coriander and Green Olive Hummus Recipe,http://www.food.com/recipe/coriander-and-green-olive-hummus-recipe-423641,224.9,90.0,10.1,1.4,0.0,0.4829,28.1,6.2,0.4,7.9,139,4,7.266187050359712,0.34741007194244605,1.0071942446043165,0.28776978417266186
656aa6403c,Chunky Guacamole Salad,http://www.food.com/recipe/chunky-guacamole-salad-481511,90.2,66.0,7.4,1.1,0.0,0.0055,6.3,3.9,1.4,1.4,110,8,6.7272727272727275,0.004999999999999999,1.0,1.2727272727272725
656aab465e,Shredded Potatoes Au Gratin,http://www.food.com/recipe/shredded-potatoes-au-gratin-164617,676.6,529.0,58.8,36.5,0.2075,0.9157000000000001,24.5,1.8,0.5,15.4,282,4,20.851063829787233,0.32471631205673757,12.943262411347517,0.1773049645390071
656aca51b7,Turkey or Ground Beef Chili,http://www.food.com/recipe/turkey-or-ground-beef-chili-304477,913.6,739.0,82.2,33.7,0.1124,0.968,28.1,9.9,9.9,17.6,438,8,18.767123287671232,0.22100456621004563,7.694063926940641,2.26027397260274
656af2b6b8,Wild Rice Chicken Bake,http://www.food.com/recipe/wild-rice-chicken-bake-231328,362.0,99.0,11.0,2.9,0.0421,0.3882,45.0,3.8,2.5,23.3,203,8,5.41871921182266,0.19123152709359603,1.4285714285714286,1.2315270935960592
656b0fde9d,Lemon Chicken Lasagna Toss,http://www.food.com/recipe/lemon-chicken-lasagna-toss-391808,415.7,225.0,25.1,11.1,0.1352,0.3349,5.3,1.3,0.3,42.3,267,4,9.400749063670412,0.12543071161048688,4.157303370786517,0.11235955056179774
656b17fee9,Crock Pot Shepherd's Pie,http://www.food.com/recipe/crock-pot-shepherds-pie-322245,581.8,278.0,31.0,13.8,0.10790000000000001,1.2482,42.3,7.0,6.0,34.8,477,4,6.498951781970649,0.26167714884696014,2.8930817610062896,1.257861635220126
656b203a4b,Candy Cane Chocolate Chip Cookies,http://www.food.com/recipe/candy-cane-chocolate-chip-cookies-497820,128.6,63.0,7.1,4.3,0.0205,0.12890000000000001,16.4,0.6,10.8,1.3,1218,1,0.5829228243021346,0.010582922824302135,0.35303776683087024,0.8866995073891626
656b2ee042,Yosenabe Hot Pot,http://www.food.com/recipe/yosenabe-hot-pot-113107,317.8,96.0,10.7,2.8,0.15,3.239,8.9,2.5,3.1,44.9,368,4,2.907608695652174,0.8801630434782609,0.7608695652173912,0.842391304347826
656b37cbb5,"""chuck"" - a Mini Turducken",http://www.food.com/recipe/chuck-a-mini-turducken-120727,1669.4,1290.0,143.4,45.6,0.4245,3.9936,2.8,0.9,0.2,86.1,585,6,24.512820512820515,0.6826666666666666,7.794871794871796,0.03418803418803419
656b8df805,Beef and Cabbage Stew With Dumplings,http://www.food.com/recipe/beef-and-cabbage-stew-with-dumplings-288973,727.0,258.0,28.7,10.1,0.084,1.7387000000000001,79.5,12.2,16.3,38.6,401,4,7.157107231920199,0.43359102244389036,2.5187032418952615,4.064837905236908
656be76266,Cherry Scones (Magic Bullet Express Trio),http://www.food.com/recipe/cherry-scones-magic-bullet-express-trio-418630,184.6,90.0,10.1,6.1,0.0465,0.1198,20.6,0.6,4.3,2.9,569,1,1.775043936731107,0.021054481546572936,1.072056239015817,0.7557117750439367
656c23aa46,Pork Chops and Cabbage (Asian Style),http://www.food.com/recipe/pork-chops-and-cabbage-asian-style-198598,761.8,360.0,40.1,11.1,0.2479,0.2194,14.6,5.8,7.3,82.9,307,2,13.061889250814332,0.07146579804560262,3.6156351791530943,2.3778501628664497
656cd9487c,Tortilla Soup With Undercover Veggies!,http://www.food.com/recipe/tortilla-soup-with-undercover-veggies-465068,208.3,36.0,4.0,0.8,0.030199999999999998,0.8436,23.6,6.0,6.3,19.1,398,10,1.0050251256281406,0.21195979899497489,0.20100502512562815,1.5829145728643215
656cdac59e,Turtle Pie,http://www.food.com/recipe/turtle-pie-34873,518.3,336.0,37.4,19.1,0.0676,0.32430000000000003,43.5,2.5,22.8,7.1,130,8,28.76923076923077,0.2494615384615385,14.692307692307693,17.53846153846154
656ce29fdc,BBQ Meatballs,http://www.food.com/recipe/bbq-meatballs-109805,496.8,109.0,12.2,4.4,0.09809999999999999,1.7515999999999998,71.6,6.1,44.0,23.7,203,5,6.009852216748768,0.8628571428571428,2.1674876847290645,21.67487684729064
656d1fb62f,Yogurt Coleslaw Dressing,http://www.food.com/recipe/yogurt-coleslaw-dressing-446924,35.8,14.0,1.6,0.2,0.001,0.03,5.6,0.1,5.0,0.2,17,1,9.411764705882353,0.1764705882352941,1.1764705882352942,29.411764705882355
656d6ad6de,No-Bake Cheesecake Phyllo Cups,http://www.food.com/recipe/no-bake-cheesecake-phyllo-cups-433623,64.0,46.0,5.2,3.3,0.015099999999999999,0.0368,3.5,0.0,3.0,1.1,20,20,26.0,0.184,16.499999999999996,15.0
656d753b30,Bean Medley Salad,http://www.food.com/recipe/bean-medley-salad-30481,488.4,123.0,13.7,1.9,0.0,0.9042,79.4,13.2,35.9,13.6,263,6,5.209125475285171,0.3438022813688213,0.7224334600760456,13.650190114068442
656da0769f,Lucky Green Tea Dipped Fortune Cookies,http://www.food.com/recipe/lucky-green-tea-dipped-fortune-cookies-502464,240.2,129.0,14.3,9.1,0.0148,0.0631,26.1,0.2,22.8,2.7,50,22,28.6,0.1262,18.2,45.6
656db5e739,Stir-Fried Broccoli and Corn,http://www.food.com/recipe/stir-fried-broccoli-and-corn-204383,105.4,42.0,4.7,1.0,0.0022,0.0536,14.6,3.1,0.8,4.3,119,4,3.949579831932773,0.04504201680672269,0.8403361344537815,0.6722689075630253
656dba855f,"Portabella, Bleu Cheese & Walnut Patties",http://www.food.com/recipe/portabella-bleu-cheese-walnut-patties-341394,241.6,104.0,11.6,2.9,0.0592,0.4693,25.8,3.6,4.2,11.1,174,4,6.666666666666667,0.26971264367816095,1.6666666666666667,2.413793103448276
656df127cd,Cabbage Soup (With a Kick!),http://www.food.com/recipe/cabbage-soup-with-a-kick-277486,283.1,179.0,19.9,7.7,0.0405,1.7635999999999998,14.8,2.8,3.9,11.4,360,8,5.527777777777778,0.4898888888888888,2.138888888888889,1.0833333333333335
656df5a46a,Gazpacho Pasta,http://www.food.com/recipe/gazpacho-pasta-39968,155.9,18.0,2.1,1.0,0.0044,0.098,27.8,2.3,2.7,7.1,167,6,1.25748502994012,0.058682634730538925,0.5988023952095809,1.6167664670658684
656e0ecc59,Stars and Bars Cocktail,http://www.food.com/recipe/stars-and-bars-cocktail-231530,25.3,0.0,0.0,0.0,0.0,0.0025,6.3,0.0,4.4,0.0,9,1,0.0,0.027777777777777776,0.0,48.88888888888889
656e25e772,"Sage, Lemon, and Mozzarella Butter With Roasted Pumpkin",http://www.food.com/recipe/sage-lemon-and-mozzarella-butter-with-roasted-pumpkin-230948,569.9,247.0,27.6,13.2,0.0585,0.31010000000000004,63.3,3.1,3.5,18.7,170,4,16.235294117647058,0.18241176470588238,7.76470588235294,2.0588235294117645
656e2f0781,Jalapeno Goat Cheese Dip,http://www.food.com/recipe/jalapeno-goat-cheese-dip-59082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,4,0.0,0.0,0.0,0.0
656e2f7a79,Light Meatloaf,http://www.food.com/recipe/light-meatloaf-449874,244.7,97.0,10.8,3.4,0.1243,0.5215,10.9,0.3,7.1,25.7,185,8,5.837837837837838,0.28189189189189184,1.8378378378378377,3.8378378378378377
656e56d496,Creole Meat Loaf Patties,http://www.food.com/recipe/creole-meat-loaf-patties-361132,237.3,107.0,12.0,4.7,0.0506,0.1875,15.7,2.1,7.1,16.7,213,6,5.633802816901409,0.08802816901408451,2.2065727699530515,3.3333333333333335
656e79ba63,Chocolate Fruit Truffles,http://www.food.com/recipe/chocolate-fruit-truffles-188750,67.2,40.0,4.5,2.3,0.0037,0.0352,7.6,1.1,3.0,0.9,16,25,28.125,0.22,14.374999999999998,18.75
656e7dbf70,Honey Wheat Black Bread (Like Outback's Bread),http://www.food.com/recipe/honey-wheat-black-bread-like-outbacks-bread-474363,159.1,18.0,2.0,1.0,0.0038,0.22019999999999998,32.7,2.3,9.6,3.9,67,16,2.9850746268656714,0.3286567164179104,1.4925373134328357,14.328358208955224
656e7dfca5,Shivering Russian,http://www.food.com/recipe/shivering-russian-299054,151.6,44.0,4.9,3.0,0.0157,0.0273,1.8,0.0,0.1,1.3,559,1,0.8765652951699464,0.004883720930232559,0.5366726296958855,0.01788908765652952
656e88e137,Stuffed Bell Peppers Supreme,http://www.food.com/recipe/stuffed-bell-peppers-supreme-203441,313.9,108.0,12.1,5.0,0.0965,1.4241,40.0,5.9,14.3,14.6,426,5,2.84037558685446,0.33429577464788734,1.1737089201877933,3.3568075117370895
656ea57e2b,Sesame Seed Biscuits,http://www.food.com/recipe/sesame-seed-biscuits-20552,165.0,61.0,6.9,1.5,0.0,0.06509999999999999,24.2,1.7,12.8,2.9,695,1,0.9928057553956836,0.009366906474820143,0.2158273381294964,1.8417266187050358
656ea62548,Chicadeli Tuna Sandwich,http://www.food.com/recipe/chicadeli-tuna-sandwich-124334,182.2,93.0,10.4,1.6,0.0228,0.5099,5.5,0.6,1.6,16.4,86,4,12.093023255813954,0.592906976744186,1.8604651162790697,1.8604651162790697
656ec6b665,Easy Creamed Spinach,http://www.food.com/recipe/easy-creamed-spinach-340859,146.7,108.0,12.1,7.3,0.040799999999999996,0.4071,7.0,4.4,1.3,6.2,172,4,7.034883720930233,0.2366860465116279,4.2441860465116275,0.7558139534883721
656ee70bac,Sweet and Sour Chicken Wings,http://www.food.com/recipe/sweet-and-sour-chicken-wings-144707,319.8,164.0,18.2,5.1,0.0874,0.4233,16.8,0.1,15.9,21.4,136,20,13.382352941176471,0.31125,3.75,11.691176470588236
656ee7d695,Rigatoni Alla Siciliana,http://www.food.com/recipe/rigatoni-alla-siciliana-322029,460.4,132.0,14.7,4.3,0.07859999999999999,0.9063,67.0,7.8,7.5,17.2,350,6,4.199999999999999,0.25894285714285714,1.2285714285714284,2.142857142857143
656efc6017,Sunday Zucchini and Yellow Squash,http://www.food.com/recipe/sunday-zucchini-and-yellow-squash-359154,152.6,92.0,10.3,1.5,0.0040999999999999995,0.3483,13.3,1.8,3.2,2.8,123,4,8.3739837398374,0.2831707317073171,1.2195121951219512,2.6016260162601625
656f0858dd,Creamy Shrimp Pasta,http://www.food.com/recipe/creamy-shrimp-pasta-510096,661.8,347.0,38.6,19.0,0.3546,2.2620999999999998,43.9,0.5,0.3,35.1,490,2,7.877551020408164,0.4616530612244898,3.877551020408163,0.061224489795918366
656f3d87a4,Summer Slinger,http://www.food.com/recipe/summer-slinger-241845,156.1,0.0,0.1,0.0,0.0,0.015300000000000001,7.2,0.5,0.7,0.3,180,1,0.05555555555555555,0.0085,0.0,0.3888888888888889
656f7f3b14,Roasted Garlic Mayonnaise,http://www.food.com/recipe/roasted-garlic-mayonnaise-453941,58.9,44.0,4.9,0.7,0.0038,0.1046,3.9,0.0,0.9,0.2,1,16,490.00000000000006,10.459999999999999,70.0,90.0
656f8266d6,Lemon Glazed Baby Carrots,http://www.food.com/recipe/lemon-glazed-baby-carrots-191122,85.0,28.0,3.2,1.9,0.0081,0.1369,13.6,3.4,9.1,1.2,140,4,2.2857142857142856,0.09778571428571427,1.3571428571428572,6.5
656f8cd242,Aunt Faye's Holiday Broccoli Casserole,http://www.food.com/recipe/aunt-fayes-holiday-broccoli-casserole-382593,391.2,230.0,25.6,15.5,0.0897,0.9264,31.9,3.5,4.5,10.3,164,8,15.609756097560975,0.5648780487804878,9.451219512195122,2.7439024390243905
656fad6bca,Beer Batter Deep Fried Green Beans And/Or Okra,http://www.food.com/recipe/beer-batter-deep-fried-green-beans-and-or-okra-426887,175.2,4.0,0.5,0.1,0.0,0.5912999999999999,34.2,4.8,1.7,5.6,206,4,0.24271844660194172,0.28703883495145627,0.048543689320388356,0.8252427184466018
656fbec567,Pumpkin Cake Roll With Cream Cheese Filling,http://www.food.com/recipe/pumpkin-cake-roll-with-cream-cheese-filling-39716,422.1,183.0,20.4,11.6,0.12390000000000001,0.4183,56.0,1.0,45.1,5.6,122,8,16.721311475409834,0.3428688524590164,9.508196721311474,36.9672131147541
656fe3f40f,McDonald's Special Sauce Big Mac,http://www.food.com/recipe/mcdonalds-special-sauce-big-mac-500020,108.7,80.0,8.9,1.3,0.0050999999999999995,0.2596,7.5,0.1,3.9,0.2,9,6,98.88888888888889,2.884444444444444,14.444444444444446,43.333333333333336
656fea39f8,""" Red Cooked"" Braised Chicken",http://www.food.com/recipe/red-cooked-braised-chicken-191621,789.1,422.0,47.0,13.0,0.2388,1.004,26.0,3.6,3.1,53.4,625,4,7.5200000000000005,0.16064,2.08,0.496
6570240b70,Profiteroles,http://www.food.com/recipe/profiteroles-4885,1933.5,1212.0,134.8,79.9,0.6536000000000001,0.8106,180.7,13.1,112.9,29.6,609,1,22.13464696223317,0.13310344827586207,13.119868637110018,18.53858784893268
65703620f3,Warm Tandoori Chicken Salad (21 Day Wonder Diet: Day 4),http://www.food.com/recipe/warm-tandoori-chicken-salad-21-day-wonder-diet-day-4-359027,202.3,33.0,3.8,1.5,0.0768,0.14780000000000001,9.9,2.3,5.2,32.5,359,2,1.0584958217270195,0.0411699164345404,0.4178272980501393,1.4484679665738163
657042f09a,Spinach Salad With Cashews Avocado and Cranberries,http://www.food.com/recipe/spinach-salad-with-cashews-avocado-and-cranberries-413794,441.8,324.0,36.0,6.3,0.0,0.0386,27.9,9.9,4.1,10.0,206,1,17.475728155339805,0.018737864077669905,3.058252427184466,1.9902912621359223
657060cff1,Truffle-Topped Amaretto Brownies,http://www.food.com/recipe/truffle-topped-amaretto-brownies-4883,146.6,88.0,9.8,2.9,0.0108,0.0687,14.8,0.7,3.8,1.9,1594,1,0.6148055207026349,0.0043099121706399,0.18193224592220827,0.2383939774153074
65706a00b5,Heavenly Raspberry Pie,http://www.food.com/recipe/heavenly-raspberry-pie-432844,244.0,74.0,8.3,1.9,0.0,0.12329999999999999,41.8,5.4,22.3,2.4,141,8,5.886524822695035,0.0874468085106383,1.3475177304964538,15.815602836879433
6570bee866,Lemon Stir-fry Sauce,http://www.food.com/recipe/lemon-stir-fry-sauce-98766,34.3,0.0,0.1,0.0,0.0001,0.4605,8.0,0.1,4.7,0.8,61,3,0.16393442622950818,0.7549180327868853,0.0,7.704918032786885
6570d2263b,"Tuna W/Black Pepper, Artichokes and Lemon",http://www.food.com/recipe/tuna-w-black-pepper-artichokes-and-lemon-150398,509.6,140.0,15.6,3.2,0.06470000000000001,1.1798,47.2,9.4,2.0,47.4,440,4,3.5454545454545454,0.2681363636363636,0.7272727272727273,0.45454545454545453
65710486b2,Chicken and Black Bean Pitas,http://www.food.com/recipe/chicken-and-black-bean-pitas-225972,546.8,160.0,17.8,9.5,0.0445,0.6005,71.6,12.4,2.6,27.3,229,4,7.77292576419214,0.2622270742358079,4.148471615720524,1.1353711790393013
657106d53a,Favorite Puff Pudding,http://www.food.com/recipe/favorite-puff-pudding-97378,314.4,143.0,15.9,9.3,0.1415,0.182,38.1,0.8,29.5,6.5,148,4,10.743243243243244,0.12297297297297297,6.283783783783785,19.93243243243243
657134c424,Walnut Shortbread Bars,http://www.food.com/recipe/walnut-shortbread-bars-97148,1262.5,703.0,78.1,39.4,0.2528,0.5587000000000001,128.4,3.6,70.5,17.3,1279,1,6.106333072713056,0.04368256450351838,3.0805316653635653,5.5121188428459735
6571567158,Oven Baked Fish in Casserole With Dried Plums,http://www.food.com/recipe/oven-baked-fish-in-casserole-with-dried-plums-503423,60.9,0.0,0.1,0.0,0.0,1.0064,14.1,1.6,7.6,2.5,41,3,0.24390243902439024,2.4546341463414634,0.0,18.536585365853657
6571ae266f,Potatoes With Raclette Cheese and Garlic,http://www.food.com/recipe/potatoes-with-raclette-cheese-and-garlic-426458,197.0,62.0,6.9,4.3,0.0178,0.066,31.8,2.8,1.4,3.2,163,6,4.233128834355829,0.04049079754601227,2.638036809815951,0.8588957055214723
6571ce3281,Snickers Pie,http://www.food.com/recipe/snickers-pie-180923,844.0,467.0,51.9,20.4,0.146,0.19080000000000003,92.9,5.3,36.1,15.1,3741,1,1.3873295910184442,0.005100240577385726,0.545308740978348,0.9649826249665865
6571fee05a,Cranberry/Raspberry Mousse,http://www.food.com/recipe/cranberry-raspberry-mousse-441448,434.0,88.0,9.8,8.2,0.0,0.0841,71.3,4.3,67.1,19.2,162,4,6.049382716049383,0.051913580246913574,5.061728395061728,41.419753086419746
657227df6f,Raisin Oatmeal Cookies,http://www.food.com/recipe/raisin-oatmeal-cookies-114864,1476.2,504.0,56.0,25.7,0.1462,0.7394,232.1,11.6,134.2,19.6,1120,1,5.0,0.06601785714285714,2.294642857142857,11.982142857142856
657228c71e,Griebrei (German Semolina Pudding),http://www.food.com/recipe/grie-brei-german-semolina-pudding-456067,236.1,58.0,6.5,3.9,0.023899999999999998,0.0842,35.4,0.8,12.8,8.1,411,1,1.5815085158150852,0.02048661800486618,0.948905109489051,3.1143552311435525
65726affe6,Shepherd's Pie,http://www.food.com/recipe/shepherds-pie-471105,648.2,347.0,38.6,18.9,0.1446,0.4062,41.2,6.0,5.8,33.8,446,6,8.654708520179373,0.0910762331838565,4.237668161434978,1.3004484304932735
65726ee8e0,Whole Wheat Bread With Flax and Sunflower Seeds - Bread Machine,http://www.food.com/recipe/whole-wheat-bread-with-flax-and-sunflower-seeds-bread-machine-473618,2491.9,905.0,100.6,21.8,0.0611,2.5806999999999998,350.0,52.3,56.0,72.5,919,1,10.946681175190424,0.280816104461371,2.3721436343852016,6.093579978237215
6572ae9c9f,Spinach Salad With Honey-Dijon Dressing,http://www.food.com/recipe/spinach-salad-with-honey-dijon-dressing-251458,243.9,181.0,20.2,3.9,0.0984,0.2776,10.5,2.8,6.3,7.7,174,2,11.60919540229885,0.15954022988505748,2.2413793103448274,3.6206896551724133
6572ba4e50,Potatoes and Zucchini Au Gratin,http://www.food.com/recipe/potatoes-and-zucchini-au-gratin-70886,248.4,130.0,14.5,9.1,0.0436,0.2538,21.4,2.5,1.8,9.4,235,6,6.170212765957447,0.108,3.872340425531915,0.7659574468085106
6572cbdb0c,Apple Cake Filling,http://www.food.com/recipe/apple-cake-filling-151286,670.2,4.0,0.6,0.1,0.0,0.0039,174.4,7.8,163.2,0.8,4335,1,0.013840830449826988,8.996539792387543e-05,0.002306805074971165,3.7647058823529407
6572d72d63,Creole-Cajun Wings With Blue Cheese Garlic Dip,http://www.food.com/recipe/creole-cajun-wings-with-blue-cheese-garlic-dip-84695,566.5,422.0,46.9,14.5,0.16240000000000002,0.7265,4.1,0.5,2.0,31.8,196,12,23.928571428571427,0.3706632653061225,7.3979591836734695,1.0204081632653061
6572fe2825,"Cream Puffs, Choux Pastries, Balls or Ring Variety",http://www.food.com/recipe/cream-puffs-choux-pastries-balls-or-ring-variety-74562,99.9,57.0,6.4,3.6,0.06620000000000001,0.053899999999999997,7.8,0.3,0.1,2.7,116,8,5.517241379310345,0.0464655172413793,3.103448275862069,0.08620689655172414
